product_code,nombre,unidad_medida,unidad_medida_desc,division,rubro,segmento,lineas_venta_2024_2026
31316093,CALSA GRASA OLEOMARGARINA CJX20KG - 100A,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,2231
31317000,BIZCOCHINA GRASA 39 GR,None,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
31320093,EX - DELICROK ACEITE LT1 CJX20KG,CS,NULL,Grasos,Aceites,Masas.,0
31500093,AVH CREAM 922 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31501093,DELICROK ACEITE 904 (GIR 36) CJX20KG,CS,NULL,Grasos,Aceites,Masas.,0
31501485,AVH DELICROK 904 (GIR 36) -CJ X 13 KGS.,CS,NULL,Aceites,Discontinuados,Envasados,0
31503093,A.V.H. DELICROK 923 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite Mix env,0
31504093,AVH DELICROK 918 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31505093,DELICROK ACEITE 916 CJX20KG,CS,NULL,Grasos,Aceites,Masas.,0
31505108,AVH DELICROK 916 NITROGENADA -CJ X 17 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31506093,AVH DELICROK 917 -CAJA X 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31507029,A.V.H. MR. CHOC 915 - BALDE X 17 KG,BAL,Balde,Aceites,Discontinuados,Envasados,0
31507093,MR. CHOC ACEITE 914 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31508093,MR. CHOC ACEITE 913 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31509029,A.V.H. MR. CHOC 915 - BALDE X 17 KG,BAL,Balde,Aceites,Envasados,Aceites en Baldes,0
31509093,A.V.H. MR. CHOC 915 - CAJA x 20,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31510113,"AVH DESMOLDANTE MAGIC -AEROS X 0,475 KG",AER,Aerosol,Consumo Masivo,Consumo Masivo,Aceites Consumo Masivo,0
31510133,"A.V.H. DESMOLDANTE MAGIC -BALDE X 3,4 KG",BAL,Balde,Consumo Masivo,Consumo Masivo,Aceites Consumo Masivo,0
31510494,"AVH DESMOLD MAGIC -CAJA x 12un x 0,475kg",CS,NULL,Consumo Masivo,Consumo Masivo,Aceites Consumo Masivo,0
31511000,AVH DELICROK 916 EG -GRANEL,None,NULL,Aceites,Granel,Aceite de Soja gr,0
31513093,AVH SUPER FRY 905 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31514093,A.V.H. MR CHOC 905 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite Mix env,0
31516093,AVH. DELICROK 937 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31517093,A.V.H. DELICROK 911 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31519093,EX - MR. CHOC ACEITE 914 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31520093,MR. CHOC ACEITE 913 0 TRANS CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,236
31521093,MR. CHOC ACEITE 927 0 TRANS CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,301
31535093,EX - MR. CHOC ACEITE 916 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31538093,EX - MR. CHOC ACEITE 913 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31601093,GVCH HB-38 -CAJA X 20 KG,CS,NULL,Productos grasos,Hidrogenadas env.,Hidrogenadas Env.,0
31603093,GVCH HT-38 CON MEG -CJ DE 20 KG,CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
31604091,"GVCH HT-38 P 3 -CJ DE 18,3 K.",CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
31604093,GVCH HT-38 SM -CJ DE 20 KG,CS,NULL,Productos grasos,Hidrogenadas env.,Hidrogenadas Env.,0
31605093,AVH MR. CHOC 909 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31700097,B.39 S-N -CJ X 10 KG,CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
31701093,BIZCOCHINA GRASA 39 CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
31702093,BIZCOCHINA 39 L -CJ DE 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Blandas Env.,0
31705000,BIZCOCHINA 39 AO -GRANEL,None,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
31705093,BIZCOCHINA 39 AO -CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Blandas Env.,0
31721093,BIZCOCHINA GRASA 39 VEGETAL CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
31731093,EX - BIZCOCHINA GRASA 39 CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
31801093,AVH SUPER FRY 906 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31802093,AVH CREAM 903 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31803093,AVH MR. CHOC 910 (MAN 41) -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Mani env,0
31805093,MR. CHOC ACEITE 927 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31805122,MR CHOC 927 -CJ X 15 KGS,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31806093,MR. CHOC ACEITE 933 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31807122,AVH MR CHOC 928 -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31808093,AVH SUPER FRY 926 -CAJA X 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31810000,AVH MR. CHOC 921 - GRANEL,None,NULL,Aceites,Granel,Aceite de Soja gr,0
31810093,AVH MR. CHOC 921 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31810122,MR. CHOC 921 -CJ X 15 KGS,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31811029,SUPER FRY ACEITE 925 BALX17KG,BAL,Balde,Grasos,Aceites,Fritura,0
31815093,AVH SUPER FRY 930 -CJ DE 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31816093,SUPER FRY 940 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31830093,AVH. MR. CHOC 934 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31835093,EX - MR. CHOC ACEITE 927 CJX20KG,CS,NULL,Grasos,Aceites,Coberturas / Baños,0
31850093,AVH DELICROK 901 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31851093,AVH MR. CHOC 902 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31852122,AVH DELICROK 924 -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31853093,AVH MR CHOC 938 -CJ DE 20 KG,CS,NULL,Aceites,Discontinuados,Envasados,0
31860093,MANTECA PREMIUM -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
31870122,AVH ESPECIAL CO -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31871122,AVH ESPECIAL KS -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31872122,AVH ESPECIAL CK -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31873122,AVH HELACREM -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31874122,AVH CBS 3A -CAJA X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31875122,AVH ESPECIAL EXTRUIDOS -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31876109,AVH PKO 26 X 200 KG -TMB 200 KG,DR,NULL,Aceites,Discontinuados,Envasados,0
31876122,AVH ESPECIAL PINT 99 -CJ X 15 KGS,CS,NULL,Aceites,Discontinuados,Envasados,0
31876584,ACEITE PKO 26 -TAMBOR 180 KG.,DR,NULL,Aceites,Discontinuados,Envasados,0
31901093,BIZCOCHINA 42 -CJ DE 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Blandas Env.,0
31903093,GVCH HC 42 AO -CJ DE 20 KG,CS,NULL,Productos grasos,Hidrogenadas env.,Hidrogenadas Env.,0
32000093,HORNITO NITROGENADO -CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32000163,"MANTECA SAN STINO-CAJA 8 PILONES X 2,5KG",CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32001093,HORNITO GRASA AO CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,1076
32002093,HORNITO C/MEG -CJ DE 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32003093,PASTELGRAS GRASA CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
32003206,NUEVO PASTELGRAS -CAJA X 24 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32004093,"GRASA VAC. REF. ""MALIBU"" -CAJA X 20 KG",CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32005093,PASTELGRAS EXP. -CJ DE 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32006097,MAREXTRA -CAJA X 10 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32006206,MAREXTRA -CAJA X 24 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32007093,HORNITO 48/50 EXPORT. -CJ DE 20 KG,CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
32008093,HORNITO 42 EXPORT. -CJ DE 20 KG,CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
32009093,GRASA VEGETAL PREMIUM -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite Mix env,0
32011093,GRASA REFINADA OPTIMA -CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Grasas Surgras/T,0
32012097,MAREXTRA E GRASA CJX10KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
32012206,MAREXTRA E-CAJA X 24 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32013097,MAREXTRA E GRASA SABOR MANTECA CJX10KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
32014093,GRASA ALIMENTICIA VEGETAL CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
32015000,PASTELGRAS ACEITE 0% TRANS GR,None,NULL,Grasos,Aceites,Masas.,0
32015093,PASTELGRAS ACEITE 0% TRANS CJX20KG,CS,NULL,Grasos,Aceites,Masas.,0
32016093,OI 111 LT PRD CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
32021093,HORNITO GRASA AO VEGETAL CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
32023093,PASTELGRAS GRASA VEGETAL CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
32025093,PASTELGRAS GRASA CJX20KG - 100A,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,8469
32026093,IDEALINA GRASA CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,492
32075093,FLAVIA EXPORT. -CJ DE 20 KG,CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
32080093,G.V.C. FLAVIA -CAJA X 20 KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
32080097,G.V.C. FLAVIA -CAJA X 10 KG,CS,NULL,Productos grasos,Grasas Comestibles,Comestibles,0
32081093,GRASA VAC. COMESTIBLE REINA CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Grasas Surgras/T,0
32090093,G.V.C. PENELOPE -CAJA X 20 KG,CS,NULL,Productos grasos,Grasas Comestibles,Comestibles,0
32090097,G.V.C. PENELOPE -CAJA X 10 KG,CS,NULL,Productos grasos,Grasas Comestibles,Comestibles,0
32101093,HORNITO RM -CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32104093,GVCH HC 45 AO -CJ DE 20 KG,CS,NULL,Productos grasos,Discontinuadas,Envasadas,0
32164099,MANTECA OSCAR -CAJA X 25 kg,CS,NULL,Productos de terceros,Otros,Varios,0
32164164,MANTECA OSCAR -CAJA x 5 KG,CS,NULL,Productos de terceros,Otros,Varios,0
32300090,MANTECA SUPER -CAJA 20 SACHETS X 1KG,CS,NULL,Productos grasos,Intercompany Expo,Collico,0
32300093,MANTECA SUPER -CAJA X 20 KG,CS,NULL,Productos grasos,Intercompany Expo,Collico,0
32301093,EX - HORNITO GRASA AO CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
32402001,G.V.C. RICABE -PQ 500 G,PA1,Paquete,Productos grasos,Gr. Consumo Masivo,Gr. Consumo Masivo,0
32402009,G.V.C. RICABE -CAJA X 40 SCHETS X 500gr,CS,NULL,Productos grasos,Gr. Consumo Masivo,Gr. Consumo Masivo,0
32402033,RICABE GRASA SACHX1KG,BAG,NULL,Grasos,Grasas/Shortenings,Refinada Dura,22
32402090,RICABE GRASA CJ20SACHX1KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,521
32402166,"G.V.C. RICABE -CAJA X 20 SACHETS X 0,5KG",CS,NULL,Productos grasos,Gr. Consumo Masivo,Gr. Consumo Masivo,0
32404036,NATUGRAS - POTE X 1 KG,POT,Pote,Consumo Masivo,Consumo Masivo,Grasas Consumo Masivo,0
32404491,NATUGRAS -CAJA 12 POTES X 1 KG,CS,NULL,Consumo Masivo,Consumo Masivo,Grasas Consumo Masivo,0
32405009,GVC TERRY -CJ X 40 SCH X 5KG,CS,NULL,Productos grasos,Refinadas Envasadas,Duras Env.,0
32407090,GRASA TRES CRUCES CAJA X 20 SACH X 1KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
32409090,RICABE GRASA CJ20SACHX1KG_EXPO,None,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
32501044,GVCH 48/50 -BOLSA X 30 KG,BAG,NULL,Productos grasos,Discontinuadas,Envasadas,0
32501093,GVCH 48/50 -CAJA X 20 KG,CS,NULL,Productos grasos,Hidrogenadas env.,Hidrogenadas Env.,0
33003093,EX - PASTELGRAS GRASA CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
33006044,OED GRASA BOLX30KG,BAG,NULL,Grasos,Grasas/Shortenings,Sin refinar,0
33105044,OEH GRASA ESCAMAS BOLX30KG,BAG,NULL,Grasos,Grasas/Shortenings,Sin refinar,0
33135044,EX - OEH GRASA ESCAMAS BOLX30KG,BAG,NULL,Grasos,Grasas/Shortenings,Sin refinar,0
33301093,EX - BIZCOCHINA GRASA 35 CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
33303093,EX - CALSA GRASA OLEOMARGARINA CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Blanda,0
33701093,AVH DELICROK 919 -CAJA X 20 KG,CS,NULL,Aceites,Envasados,Aceite de Soja env,0
33710043,ACEITE HIDROG COCINERO PS BOLSA x 20 KG,BAG,NULL,Servicios,Fazones Molinos R.P.,Fazones Aceites Molinos,0
33710093,AH ACEITE PS MOLINOS CJX20KG,CS,NULL,Grasos,Fazon,Fazon,0
33711091,"AH ACEITE P3 MOLINOS CJX18,3KG",CS,NULL,Grasos,Fazon,Fazon,0
33712093,AH ACEITE PB MOLINOS CJX20KG,CS,NULL,Grasos,Fazon,Fazon,0
33713093,AH ACEITE PF MOLINOS CJX20KG,CS,NULL,Grasos,Fazon,Fazon,0
33714000,DELICROK ACEITE 948 RIS GR,None,NULL,Grasos,Aceites,Masas.,0
33714093,ACEITE HIDROGENADO VB CAJA x 20 KG,CS,NULL,Servicios,Fazones Molinos R.P.,Fazones Aceites Molinos,0
33715093,ACEITE HIDROG COCINERO PS CAJA x 20 KG,CS,NULL,Servicios,Fazones Molinos R.P.,Fazones Aceites Molinos,0
33716091,FA 201 P3 - INV - CJ18.3KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
33716093,AH ACEITE PF,CS,NULL,Aceites,Hidrogenados,NULL,0
33717091,FA 201 P3 - VER - CJ18.3KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
33717093,FA 201 P3 - VER - CJ20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,92
34100093,FAZON HSM 36 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Aceites H,0
34110093,FAZON HSM 39 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Aceites H,0
34120093,FAZON HSM 42 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Aceites H,0
34130093,FAZON HGM 36 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Aceites H,0
34145093,FAZON HSC 32 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Aceites H,0
34183093,OLEOMARGARINA (H) -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34184093,GVR PASTELERA SIN COLOR -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34185093,GVR PASTELERA CON COLOR -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34186093,PRIMOR 38/40 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Grasas H,0
34187093,PRIMOR 42/440 (H) -CAJA X 20,CS,NULL,Servicios,Fazones H,Fazones Grasas H,0
34188009,GVC LIBERTINA -CAJA x 40 SCH x 500 grs,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34190093,OLEOMARGARINA CON COLOR-CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34191093,OLEOMARGARINA SIN COLOR-CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34250093,GVR REGITECA -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34260093,GVC CHURRINCHE -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34320093,GVR LIBERTINA C/SABOR -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34321093,LIBERTINA PLUS 1° JUGO -CAJA X 20 KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
34322090,GVR LIBERTINA -CAJA 20 SACH X 1 KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,0
34322093,LIBERTINA GRASA CJX20KG,CS,NULL,Grasos,Grasas/Shortenings,Refinada Dura,1120
34322098,GVR LIBERTINA - SACHET 1 KG,SCH,Sachet,Levadura,Fresca,Prensada,0
34323093,G.V.C PENELOPE - F -CAJA X 20 KG,CS,NULL,Levadura,Fresca,Prensada,0
34330093,GVR LIBERTINA S/SABOR -CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34340093,OLEOMARGARINA IMPERIAL-CAJA X 20,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34350093,"GRASA ""ARO"" -CAJA X 20 KG",CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
34350097,"GRASA ""ARO"" -CAJA X 10 KG",CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,Surgras,0
35700093,GVR LIBERTINA C/SABOR (L) -CAJA X 20,CS,NULL,Servicios,Fazones Sam,Fazones Grasas Sam,0
35710093,GVR LIBERTINA S/SABOR (L) -CAJA X 20,CS,NULL,Servicios,Fazones Sam,Fazones Grasas Sam,0
35720009,GVC LIBERTINA (L) -CAJA 10SCHx500grs,CS,NULL,Servicios,Fazones Sam,Fazones Grasas Sam,0
35730093,OLEOMARGARINA PRISMA -CAJA X 20 KG,CS,NULL,Servicios,Fazones Pro,Fazones Grasas Pro,0
35731093,G.V.R. PRISMA -CAJA X 20 KG,CS,NULL,Servicios,Fazones Pro,Fazones Grasas Pro,0
36000062,OLEOMARGARINA LA HOLANDESA-Balde X 20KG,BAL,Balde,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
36000093,OLEOMARGARINA LA HOLANDESA -CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
36001093,G.V.R. MALBE -CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
36001097,G.V.C. MALBE -CAJA X 10 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
36002093,G.V.R. LA HOLANDESA -CAJA x 20 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
36003097,G.V.C. MALBE -CAJA X 10 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
36004093,OLEOM LA HOLANDESA S/COLOR-CAJA X 20 KG,CS,NULL,Productos grasos,Refinadas Env. Otras Marcas,La Holandesa,0
37903000,FAZON R51 -GRANEL,None,NULL,Servicios,Fracciones Compensación,Fracciones Compensación,0
38210044,M.E.G GRASA NEUTRO ESCAMAS BOLX30KG,BAG,NULL,Grasos,Grasas/Shortenings,Sin refinar,0
38211044,M.E.G. NEUTRO ESCAMAS (sg)-BOLSA X 30 KG,BAG,NULL,Productos grasos,Escamadas Envasadas,Monogliceridos Envasados,0
38212044,MEG NEUTRO (CONSUMO INTERNO) - X 30 KG,BAG,NULL,Productos grasos,Escamadas Envasadas,Monogliceridos Envasados,0
38215044,MEG DESODORIZADO ESCAMAS -BOLSA X 30 KG,BAG,NULL,Productos grasos,Escamadas Envasadas,Monogliceridos Envasados,0
38225044,"M.E.G GRASA 2,5% ESCAMAS BOLX30KG",BAG,NULL,Grasos,Grasas/Shortenings,Sin refinar,0
38225116,MEG AUT. 2.5 % ESCAMAS -BOLSA X 1.5 KG,BAG,NULL,Productos grasos,Escamadas Envasadas,Monogliceridos Envasados,0
38226044,"M.E.G. AUT. 2,5% ESCAMAS (sg) -BLS 30 KG",BAG,NULL,Productos grasos,Escamadas Envasadas,Monogliceridos Envasados,0
38250044,MEG AUT. 5% ESCAMAS -BOLSA X 30 KG,BAG,NULL,Productos grasos,Escamadas Envasadas,Monogliceridos Envasados,0
38310044,EX - M.E.G GRASA NEUTRO ESCAMAS BOLX30KG,BAG,NULL,Grasos,Grasas/Shortenings,Sin refinar,0
39100000,R51 GRASA REFINADO FAZON,None,NULL,Grasos,Fazon,Fazon,0
40000492,MARG. GOLF -POTE x 500 gr,POT,Pote,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40000493,MARGARINA GOLF -CAJA 12 potes x 500 gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40000496,MARGARINA GOLF -POTE x 200 gr,POT,Pote,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40001165,MARGARINA GOLF- CAJA 30 POTES x 200gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40001496,MARGARINA GOLF -POTE x 200 gr,POT,Pote,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40001497,MARGARINA GOLF -CAJA 24 potes x 200 gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40002492,MARG SUPER LIVIANA -POTE x 500 gr,POT,Pote,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40002493,MARG SUPER LIVIANA -CAJA 12 potes x500gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40002496,MARG SUPER LIVIANA -POTE x 200 gr,POT,Pote,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40003165,MARG SUPER LIVIANA -CAJ 30 POT x 200gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40003496,MARG SUPER LIVIANA Pote x 200 gr,POT,Pote,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40003497,MARG SUPER LIVIANA -CAJA 24 potes x200gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40004165,MARGARINA SUPER -CAJA 30 PANES x 200gr,CS,NULL,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40004168,MARGARINA SUPER -PAN x 200gr,PAN,PAN,Consumo Masivo,Consumo Masivo,Marg. Consumo Masivo,0
40010005,MILHOJAS MARG. HOJAL TEMP PILX10KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40010015,MILHOJAS MARG. HOJAL CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40011005,MILHOJAS MARG. HOJAL ** PILX10KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40011015,MILHOJAS MARG. HOJAL ** CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,1833
40012000,Base Margarina hojaldre Ideal granel,None,NULL,Margarinas,Otras Marcas,Linea Surgras,0
40012004,MARG. HOJALDRE IDEAL - PILON X 5KG,PIL,Pilon,Margarinas,Margarina Vegetal,Hojaldre Vegetal,0
40012014,MARG. HOJALDRE IDEAL -CJ X4P. X5KG,CS,NULL,Margarinas,Margarina Vegetal,Hojaldre Vegetal,0
40012077,MARG. HOJALDRE IDEAL -CAJA 5 PL X 2 KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40013004,IDEALINA MARG. MASAS PILX5KG,PIL,Pilon,Grasos,Margarinas,Masas,0
40013014,IDEALINA MARG. MASAS CJ4PILX5KG,CS,NULL,Grasos,Margarinas,Masas,0
40014005,MILHOJAS MARG. HOJAL # PILX10KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40014015,MILHOJAS MARG. HOJAL # CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40015015,MILHOJAS MARG. HOJAL # ** CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40016015,MILHOJAS MARG. HOJAL IND. CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40017015,MILHOJAS MARG. HOJAL # ** CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,1878
40018077,SUPER MARG. HOJAL # ** CJ5PLACX2KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40019031,SUPER MARG. HOJAL ** PLAX2KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40019077,SUPER MARG. HOJAL ** CJ5PLACX2KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40020004,SUPER MARG. HOJAL PLAX2KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40020005,SUPER MARG. HOJAL TEMP PILX10KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40020015,SUPER MARG. HOJAL CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40020077,SUPER MARG. HOJAL CJ5PLACX2KG,CS,NULL,Grasos,Margarinas,Hojaldre,0
40021005,SUPER MARG. HOJAL ** PILX10KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
40021015,SUPER MARG. HOJAL ** CJ2PILX10KG,CS,NULL,Grasos,Margarinas,Hojaldre,1928
40022004,SUPER MARG. HOJAL # PLAX2KG,PIL,Pilon,Grasos,Margarinas,Hojaldre,0
