id,title,brand,presentation,price,priceDisplay,stock,catalogo,categoryFooter,description,images
2122,PIEDRITA MINI FRUTAL COLOR X 14 KG/GRANEL,PALMESANO,,70709.1,"70.709,10",-3,"D) GRANAS,CONFITES,GOLOSINAS P/DECORAR","GRANAS, CONFITES, GOLOCINAS P/DECORACIÓN / CONFITES Y MICROGALLETITAS - ID 2122",,
1182,PIEDRITA MINI FRUTAL PALMESANO X 1 KG,PALMESANO,,5911.02,"5.911,02",30,"D) GRANAS,CONFITES,GOLOSINAS P/DECORAR","GRANAS, CONFITES, GOLOCINAS P/DECORACIÓN / CONFITES Y MICROGALLETITAS - ID 1182",,
1984,PITILLOS A GRANEL X 3 KG,BRURIN,,47553,"47.553,00",9,"D) GRANAS,CONFITES,GOLOSINAS P/DECORAR","GRANAS, CONFITES, GOLOCINAS P/DECORACIÓN / GOLOSINAS - ID 1984",,
2693,TRIPACK OREO REGULAR X 354 GR,MONDELEZ,,4893.95,"4.893,95",87,"D) GRANAS,CONFITES,GOLOSINAS P/DECORAR","GRANAS, CONFITES, GOLOCINAS P/DECORACIÓN / GOLOSINAS - ID 2693",SIN DESCUENTO!!!,https://curlomayorista.com.ar/imagenesproductos/2693a.jpg
1330,"ALMENDRADO GB020 X 7,5 KG",BRIGEL,,213887.26,"213.887,26",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1330,,
1395,AMARILLO HE. X 1 LT,BRIGEL,,8839.97,"8.839,97",4,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1395,,
1396,AZUL HE. X 1 LT,BRIGEL,,11613.07,"11.613,07",2,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1396,,
1363,BANANA GB020 X 3 KG,BRIGEL,,62890.28,"62.890,28",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1363,,
1331,"BANANA GB020 X 7,5 KG",BRIGEL,,157225.67,"157.225,67",5,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1331,,
1263,BAÑO BOMBON INDUS BLANCO 2111 X 10 KG,MAPSA,,120812.65,"120.812,65",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 1263,,https://curlomayorista.com.ar/imagenesproductos/1263a.jpg
2863,BAÑO BOMBON SUPERLAY LECHE X 10 KG,MAPSA,,114275.29,"114.275,29",5,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2863,,
2864,BAÑO BOMBON SUPERLAY S/A X 10 KG,MAPSA,,139339.99,"139.339,99",10,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2864,,
1353,"BASE BLANCA UNIVERSAL GB020 X 7,5 KG",BRIGEL,,160166.03,"160.166,03",7,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1353,,
1332,"CEREZA GB020 X 7,5 KG",BRIGEL,,172728.63,"172.728,63",3,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1332,,
1333,"CHANTILLY GB020 X 7,5 KG",BRIGEL,,160305.8,"160.305,80",16,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1333,,
1411,CHANTILLY ZQ 2160  ESENCIA X 1 LT,BRIGEL,,44768.36,"44.768,36",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1411,,
1334,CHOCOLATE GB020 X 5 KG,BRIGEL,,102333.99,"102.333,99",13,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1334,,
1302,CHOCOLATE MOUSSE P/HELADOS X 5 KG,BRIGEL,,290304.44,"290.304,44",4,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1302,,
2866,COBBL PARA BAÑAR BLANCA X 10 KG (2511),MAPSA,,208922.39,"208.922,39",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2866,,
2867,COBSA PARA BAÑAR SEMIAMARGA X 10 KG (2512),MAPSA,,245531.84,"245.531,84",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2867,,
1335,"COCO GB020 X 7,5 KG",BRIGEL,,157214.82,"157.214,82",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1335,,
1723,COMPLEMENTO ACIDO (750-2) X 1 LITRO,GHELCO,,16383.85,"16.383,85",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES ESPECIFICOS - ID 1723,,https://curlomayorista.com.ar/imagenesproductos/1723a.jpg
1322,COMPLEMENTO ACIDO EN POLVO X 800 GRS,BRIGEL,,12691.44,"12.691,44",5,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / VINOS/LICORES - ID 1322,,
1336,"CREMA CELESTE GB020 X 7,5 KG",BRIGEL,,163131.79,"163.131,79",3,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1336,CREMA DEL CIELO,
1338,"CREMA RUSA GB020 X 7,5 KG",BRIGEL,,162136.52,"162.136,52",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1338,,
1711,DULCE DE LECHE HELADERO LA AGUSTINA X 10 KG (COD7002),LA AGUSTINA,,52593.72,"52.593,72",25,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NINGUNA - ID 1711,,https://curlomayorista.com.ar/imagenesproductos/1711a.jpg | https://curlomayorista.com.ar/imagenesproductos/1711b.jpg
1303,DULCE DE LECHE MOUSSE P/ HELADOS  X 5 KG,BRIGEL,,242353.66,"242.353,66",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1303,,
2935,DULCE DE LECHE P/SEMBRAR MATINAL X 10 KG (CO2012),LA AGUSTINA,,48833.1,"48.833,10",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NINGUNA - ID 2935,,
1349,DURAZNO AL AGUA GB020 X 3 KG,BRIGEL,,153749.4,"153.749,40",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1349,,
1371,DURAZNO CREMA GB020 X 3 KG,BRIGEL,,153749.48,"153.749,48",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1371,,
1819,"EST PISTACHO GB020 X 7,5 KG",BRIGEL,,81003.39,"81.003,39",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1819,,
2877,"EST, NEUTRO COMUN (7600-9) X 7.5 KG",GHELCO,,120735.97,"120.735,97",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NUCLEOS - ID 2877,,
1751,EST. ALMENDRADO S/PEDACITOS 2000 ( 2253-9 ) X 6 KG,GHELCO,,189883.44,"189.883,44",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1751,,
1750,EST. CHANTILLY 2000 (2201-9) X 6 KG,GHELCO,,154351.98,"154.351,98",22,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1750,,https://curlomayorista.com.ar/imagenesproductos/1750a.jpg
1753,EST. CHOCOLATE BLANCO 2000 (2285-9) X 5.800 KG,GHELCO,,236537.94,"236.537,94",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1753,,
1807,EST. COCO 2000 ( 2421-9 ) X 6 KG,GHELCO,,180074.33,"180.074,33",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1807,,
1755,EST. CREMA RUSA 2000 (2255-9 ) X 6 KG,GHELCO,,211153.82,"211.153,82",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1755,,
2249,EST. NEUTRO CON EMULSIONANTE ( 7650-9 ) 7 KG,GHELCO,,263167.36,"263.167,36",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NEUTROS - ID 2249,,https://curlomayorista.com.ar/imagenesproductos/2249a.jpg
2361,EST. PISTACHO 2000 ( 2460-7 ) X 3.5 KG,GHELCO,,138026.07,"138.026,07",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 2361,,
2423,EST. PISTACHO 2000 ( 2460-9 ) X 6.5 KG,GHELCO,,268569.54,"268.569,54",3,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 2423,,
2923,EST. SAMBAYON 2000 ( 2233-9 ) X 5.8  KG,GHELCO,,225248.04,"225.248,04",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 2923,,
1304,FRAMBUESA MOUSSE P/ HELADOS X 5 KG,BRIGEL,,242353.66,"242.353,66",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1304,,
1416,FRAMBUESA/1 ESENCIA  X 1 LT,BRIGEL,,41827.81,"41.827,81",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1416,,
1339,"FRUTILLA CREMA GB020 X 7,5 KG",BRIGEL,,174828.05,"174.828,05",7,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1339,,
1305,FRUTILLA MOUSSE P/HELADOS X 5 KG,BRIGEL,,242353.66,"242.353,66",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1305,,
1403,FRUTILLA UD/3  ESENCIAS X 1 LT,BRIGEL,,41.65,"41,65",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1403,,
1747,GHELCOCREM ( 7887-6 )X 11 KG,GHELCO,,493795.6,"493.795,60",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CREMA VEGETAL EN POLVO - ID 1747,CREMA VEGETAL,https://curlomayorista.com.ar/imagenesproductos/1747a.jpg
2865,GRANIZADO SUPERLAY 56-43  X 10 KG,MAPSA,,144228.12,"144.228,12",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2865,,
2144,GRANULADO DE CHOCOLATE BLANCO GRB3 X 3 KG,MAPSA,,84741.25,"84.741,25",18,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2144,"ART GRB3
AUTENTICO Y GENUINO  CHOCOLATE                       

ESTáN PENSADOS  PARA INCLUSIóN Y DECORACIóN .

PRODUCTOS PARA SER AGREGADOS A CUALQUIER TIPO DE PREPARACIóN TANTO EN FRíO COMO PARA COCCIóN.

POR SU EXCLUSIVA FORMULACIóN  SON RESISTENTES A TODO TIPO DE HORNEADO , YA SEA COMO INCLUSIóN EN BUDINES O PAN DULCES DENTRO DE LA MASA O COMO INCLUSIóN EN MASAS DE GALLETAS Y COOKIES .

TIENEN UN MUY RICO SABOR A CHOCOLATE .",https://curlomayorista.com.ar/imagenesproductos/2144a.jpg | https://curlomayorista.com.ar/imagenesproductos/2144b.jpg
2145,GRANULADO DE CHOCOLATE S/AMARGO GRM3 X 3 KG,MAPSA,,84741.25,"84.741,25",22,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CHOCOLATES PARA HELADOS - ID 2145,"PARA HORNEAR PARA DECORAR PARA GRANIZAR
AUTENTICO Y GENUINO  CHOCOLATE                       
ESTáN PENSADOS  PARA INCLUSIóN Y DECORACIóN .
PRODUCTOS PARA SER AGREGADOS A CUALQUIER TIPO DE PREPARACIóN TANTO EN FRíO COMO PARA COCCIóN.

POR SU EXCLUSIVA FORMULACIóN  SON RESISTENTES A TODO TIPO DE HORNEADO , YA SEA COMO INCLUSIóN EN BUDINES O PAN DULCES DENTRO DE LA MASA O COMO INCLUSIóN EN MASAS DE GALLETAS Y COOKIES .

TIENEN UN MUY RICO SABOR A CHOCOLATE .SE USA EN  REPOSTERIA Y HELADERIA",https://curlomayorista.com.ar/imagenesproductos/2145a.jpg | https://curlomayorista.com.ar/imagenesproductos/2145b.jpg
2666,KRESTO WIP ( BASE PARA HELADOS SEMI FRIOS) X 25 KG,BRIGEL,,775085.63,"775.085,63",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES ESPECIFICOS - ID 2666,,
1324,"KRESTOCREM, CREMA VEGETAL X 10 KG",BRIGEL,,149099.73,"149.099,73",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CREMA VEGETAL EN POLVO - ID 1324,,
1311,LIMON BRI X 2.5 KG,BRIGEL,,26918.73,"26.918,73",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES P/HELADOS - ID 1311,POLVO PARA PREPATRAR HELADO DE LIMON,
1370,LIMON CREMA GB020 X 3 KG,BRIGEL,,45498.36,"45.498,36",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1370,,
1342,"LIMON CREMA GB020 X 7,5 KG",BRIGEL,,113077.91,"113.077,91",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1342,,
1380,LIMON HE. ESENCIA X 1 LT,BRIGEL,,47291.92,"47.291,92",2,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1380,,
1405,LIMON LA 5011  ESENCIA CONCENTRADA X 1 LT,BRIGEL,,36700.26,"36.700,26",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1405,,
1306,LIMON MOUSSE  P/ HELADOS  X 5 KG,BRIGEL,,242353.66,"242.353,66",4,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES ESPECIFICOS - ID 1306,,
1308,MANDARINA BRI(  POLVO PARA PREPARAR HELADO) X 3 KG,BRIGEL,,26917.84,"26.917,84",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES ESPECIFICOS - ID 1308,,
2911,"MANTECA DE CACAO X 3,5 KG",BRIGEL,,388053.89,"388.053,89",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / CACAO - ID 2911,,
1270,MAPCOL BALDE 4 KG,MAPSA,,58452.27,"58.452,27",19,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA VETEAR/SEMBRAR - ID 1270,,https://curlomayorista.com.ar/imagenesproductos/1270a.jpg
1269,MAPCOL PARA SEMBRAR X 4 KG,MAPSA,,42800.42,"42.800,42",3,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA VETEAR/SEMBRAR - ID 1269,,
1271,MAPTELLINA CONCENTRADA X 4 KG,MAPSA,,165167.99,"165.167,99",11,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1271,,
1272,MAPTELLINA PARA SEMBRAR X 4 KG,MAPSA,,108376.19,"108.376,19",12,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA VETEAR/SEMBRAR - ID 1272,,
1417,MARASCHINO/4 ESENCIA  X 1 LT,BRIGEL,,41.65,"41,65",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1417,,
1344,"MENTA GB020 X 7,5 KG",BRIGEL,,158154.46,"158.154,46",2,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / LINEA INTEGRADA - ID 1344,,
1418,MENTA/1  ESENCIA X 1 LT,BRIGEL,,38367.47,"38.367,47",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1418,,
1310,NARANJA BRI  ( POLVO  PARA PREPARAR HELADOS) X 3 KG,BRIGEL,,26917.84,"26.917,84",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES ESPECIFICOS - ID 1310,,
1406,NARANJA LA 5011  ESENCIA   X 1 LT,BRIGEL,,41.65,"41,65",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / COLORANTES Y ESENCIAS HELADOS - ID 1406,,
1373,"NEUTRO CON EMULSIONANTE GB020 X 7,5 KG",BRIGEL,,257699.4,"257.699,40",6,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NEUTROS - ID 1373,PARA ELABORAR HELADOS DE CREMA,
1313,"NEUTRO MALVIS FRUT  PARA HELADOS AL AGUA X 7,5 KG",BRIGEL,,215319.17,"215.319,17",5,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NEUTROS - ID 1313,PARA ELABORAR HELADOS AL AGUA,
1374,NEUTRO USO GENERAL GB020 X 3 KG,BRIGEL,,32775.9,"32.775,90",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NEUTROS - ID 1374,PARA HELADOS DE CREMA Y AGUA,
1746,NEUTROGHEL ( 7620-9 )  P/HELADOS AL AGUA X 7 KG,GHELCO,,245752.83,"245.752,83",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NEUTROS - ID 1746,,https://curlomayorista.com.ar/imagenesproductos/1746a.jpg
1519,"NUCLEO, ESTABILIZADOR, BANANA X 15 KG",BRIGEL,,190338.2,"190.338,20",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / NUCLEOS - ID 1519,DOSIFICA 15 GRS X LTRO DE LECHE,
2158,P.B. LECHE CONDENSADA X 7.5 KG,BRIGEL,,57748.34,"57.748,34",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / ESTABILIZADORES ESPECIFICOS - ID 2158,,
1471,PASTA ABACHOC X 1 KG,BRIGEL,,13181.52,"13.181,52",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1471,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1471a.jpg
1520,PASTA ABACHOC X 5 KG,BRIGEL,,62801.64,"62.801,64",2,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1520,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1520a.jpg
1521,PASTA ALMENDRAS PREMIUM X 4 KG,BRIGEL,,121490.13,"121.490,13",10,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1521,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1521a.jpg
1427,PASTA ALMENDRAS PREMIUM X 800 GRS,BRIGEL,,26277.81,"26.277,81",24,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1427,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1427a.jpg
2102,PASTA ANANA BALDE,BRIGEL,,51639.12,"51.639,12",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 2102,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/2102a.jpg
1428,PASTA ANANA X 1 KG,BRIGEL,,11106.44,"11.106,44",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1428,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1428a.jpg
1522,PASTA AVELLANA X 4 KG,BRIGEL,,169676.85,"169.676,85",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1522,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1522a.jpg
1429,PASTA AVELLANA X 800 GRS,BRIGEL,,36699.87,"36.699,87",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1429,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1429a.jpg
1440,PASTA BANANITA HELADA X 1 KG,BRIGEL,,12427.01,"12.427,01",12,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1440,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1440a.jpg
1523,PASTA BANANITA HELADA X 5 KG,BRIGEL,,57439.84,"57.439,84",11,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1523,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1523a.jpg
1431,PASTA BOMBON IRLANDES X 1 KG,BRIGEL,,17670.11,"17.670,11",4,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1431,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1431a.jpg
2159,PASTA BOMBON IRLANDES X 5 KG,BRIGEL,,82156.86,"82.156,86",1,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 2159,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/2159a.jpg
1432,PASTA BOMBON RCHR X 800 GRS,BRIGEL,,43017.44,"43.017,44",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1432,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1432a.jpg
1524,PASTA BOMBON RCHR X BALDE,BRIGEL,,198885.32,"198.885,32",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1524,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1524a.jpg
2554,PASTA BUTTERCOL X 4.5 KG,BRIGEL,,56586.91,"56.586,91",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 2554,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/2554a.jpg
1462,PASTA BUTTERCOL X 900 GRS,BRIGEL,,12742.27,"12.742,27",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1462,,https://curlomayorista.com.ar/imagenesproductos/1462a.jpg
1433,PASTA CAFE (MOKA) X 1 KG,BRIGEL,,22207.42,"22.207,42",3,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1433,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1433a.jpg
1525,PASTA CAFE (MOKA) X BALDE,BRIGEL,,103252.98,"103.252,98",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1525,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1525a.jpg
1434,PASTA CANELA X 1 KG,BRIGEL,,11232.76,"11.232,76",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1434,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1434a.jpg
1526,PASTA CANELA X BALDE,BRIGEL,,51933.11,"51.933,11",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1526,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1526a.jpg
1421,PASTA CEREZA X 1 KG,BRIGEL,,12965.46,"12.965,46",5,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1421,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1421a.jpg
2009,PASTA CEREZA X 5 KG,BRIGEL,,65836.17,"65.836,17",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 2009,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/2009a.jpg
1474,PASTA CIRUELA X 1 KG,BRIGEL,,12288.33,"12.288,33",0,E) INSUMOS P/FABRICAR HELADOS,INSUMOS P/FABRICAR HELADOS / PASTAS PARA ELABORAR HELADOS - ID 1474,PASTA BASE PARA HELADERíAS Y PASTELERíA,https://curlomayorista.com.ar/imagenesproductos/1474a.jpg
