product_code,nombre_almaro,nombre_gev,en_gonzales,umv_tipo_actual,umv_tipo_propuesto,unidad_minima_de_venta_actual,unidad_minima_de_venta_propuesta,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,patron,factor_a,factor_b,contenido,match_nombre,regla,fuente,confianza,accion,notas
10348,COFLER LECHE 12x10x55G,CHOC. LECHE COFLER 12X10X55G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,12,120,120,3_factores,12,10,55G,12X10X55G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
10350,COFLER ALMENDRAS 12x10x55G,CHOC. LEC/ALM COFLER 12X10X55G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,12,120,120,3_factores,12,10,55G,12X10X55G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
10352,COFLER ROCKLETS LECHE 12x10x55G,CHOC.LEC C/CONF COFL 12X10X55G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,12,120,120,3_factores,12,10,55G,12X10X55G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
10582,AGUILA TAZA FAMILIAR 6X12X225G,CHO.TAZ.FLIAR AGUILA 6X12X225 GR,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,6,72,72,3_factores,6,12,225G,6X12X225G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
10594,TOMATE CUBETEADO LC 2x12x400G,TOM.CUBETEADO.LC.2X12X400 G,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,2,24,24,3_factores,2,12,400G,2X12X400G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
11013,OBLEA BONOBON LECHE XL 8X16X45G,OBLEA BOB LECHE XL 8X16X45G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,8,128,128,3_factores,8,16,45G,8X16X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
11283,COFLER BLOCK 8X12X110G,CH. COF.BLOCK 8X12X110G,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,8,96,96,3_factores,8,12,110G,8X12X110G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
11584,AIREADO COFLER RELLENO TOFI 8X10X70G,TAB AIREADO DDL TOFI 8X10X70G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,70G,8X10X70G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
11586,AIREADO COFLER RELLENO BONOBON 8X10X67G,CHOC BONOBON AIR 8X10X67G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,67G,8X10X67G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12039,CELOFAN 50% CACAO 12x30X25G,CH SEMIAM. 50%.ARCOR 12X30X25G,true,unidad,unidad,UNIDAD,UNIDAD,30,30,,12,360,360,3_factores,12,30,25G,12X30X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12394,COFLER YOGURT FRUTILLA 12X10X64G,TAB LEC.FRUTILLA COF 12X10X64G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,12,120,120,3_factores,12,10,64G,12X10X64G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12397,COFLER RELLENA YOGURT FRUTILLA 8X20X35G,CHOC YOG/FRUTILL COFLER 8X20X35G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,160,160,3_factores,8,20,35G,8X20X35G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12404,GRAFFITI BLANCO 16X12X45G,GRAFFITI BLANCO/LEC 16X12X45G,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,16,192,192,3_factores,16,12,45G,16X12X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12544,CONDIMENTO TOMILLO 4X10X15G,ESPEC.TOMILLO.L.4X10X15GR,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,15G,4X10X15G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12553,GRAFFITI 16X12X45G,COFLER GRAFFITI LECH 16X12X45G,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,16,192,192,3_factores,16,12,45G,16X12X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12576,CELOFAN LECHE Y MANI 12X30X25G,CHO.LEC C/MANI ARCOR 12X30X25,true,unidad,unidad,UNIDAD,UNIDAD,30,30,,12,360,360,3_factores,12,30,25G,12X30X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12625,CEREAL MIX YOGURT FRUTILLA LIGHT 6X20X26G,CEREAL MIX YOG/FRU.LI.6X20X26G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,26G,6X20X26G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12626,CEREAL MIX YOGURT FRUTILLA 6x20x26G,CEREAL MIX YOG/FRU. 6X20X26G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,26G,6X20X26G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12869,RAPTOR BARRA PLANT PROTEIN CACAO 6X16X45G,BAR PLANT PROT RAPTOR 6X16X45G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,6,96,96,3_factores,6,16,45G,6X16X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12901,AGUILA TAZA FAMILIAR 4X15X150G,CHOCO FLIAR AGUILA 4X15X150G,true,unidad,unidad,UNIDAD,UNIDAD,15,15,,4,60,60,3_factores,4,15,150G,4X15X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12902,AGUILA 60% CACAO 4x15x150G,CHO EXTRAF.60% CACAO 4X15X150G,true,unidad,unidad,UNIDAD,UNIDAD,15,15,,4,60,60,3_factores,4,15,150G,4X15X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12903,AGUILA 70% CACAO 4X15X150G,TABL AGUILA 70%CACAO 4X15X150G,true,unidad,unidad,UNIDAD,UNIDAD,15,15,,4,60,60,3_factores,4,15,150G,4X15X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12907,BARRA ROCKLETS 6X20X44G,BARRA ROCKLETS 6X20X44G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,44G,6X20X44G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
12921,AIREADO COFLER RELLENO BONOBON 8X20X30G,CHO COFL.AIR RELL BOB 8X20X30G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,160,160,3_factores,8,20,30G,8X20X30G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13133,TOMATE LC ENTERO 2x12x400G,TOM.ENT.LC.A/F.2X12X400G,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,2,24,24,3_factores,2,12,400G,2X12X400G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13310,TABLETA COFLER CHOCOLATE DULCE DE LECHE 8X20X38G,TAB CHOC/DLL COFLER 8X20X38G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,160,160,3_factores,8,20,38G,8X20X38G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13331,AGUILA BAÑO REPOSTERO LECHE 8X12X150G,BAÑO REP AGU LECHE 8X12X150G ST,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,8,96,96,3_factores,8,12,150G,8X12X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13332,AGUILA BAÑO REPOSTERO SEMI AMARGO 8X12X150G,BAÑO REP AG SEMIAM 8X12X150G ST,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,8,96,96,3_factores,8,12,150G,8X12X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13333,AGUILA BAÑO REPOSTERO BLANCO 8X12X150G,BAÑO REP AGU BLANC 8X12X150G ST,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,8,96,96,3_factores,8,12,150G,8X12X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13337,BARRA COFLER CHOCOLINAS 6X20X40G,BARRA CHOCOLINAS 6X20X40G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,40G,6X20X40G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13338,BARRA COFLER COCO 6X20X40G,BARRA COFLER COCO 6X20X40G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,40G,6X20X40G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13340,OBLEA COFLER BLOCK XL 8X16X45G,OBLEA COFLER BLOCK XL 8X16X45G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,8,128,128,3_factores,8,16,45G,8X16X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13342,OBLEA ARCOR 8X20X20G,OBLEA ARCOR 8X20X20G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,160,160,3_factores,8,20,20G,8X20X20G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13343,SIMPLE BARRA SACIETY CHOCOLATE 6X16X30G,BARR.DIETA CTROL CHOC 6X16X30G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,6,96,96,3_factores,6,16,30G,6X16X30G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13344,SIMPLE BARRA SACIETY LIMON 6X16X30G,SIMPLE DIETA CONTROL 2,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,6,96,96,3_factores,6,16,30G,6X16X30G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13364,CEREAL MIX FRUTILLA CHOCOLATE 6x20x26G,BARRA CM FRUT/CHO 6X20X26G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,26G,6X20X26G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13435,AGUILA BAÑO REPOSTERO ROSA 8X6X150G,BAÑO AGUILA ROSA 8X6X150G ST,true,unidad,unidad,UNIDAD,UNIDAD,6,6,,8,48,48,3_factores,8,6,150G,8X6X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13436,AGUILA BAÑO REPOSTERO CELESTE 8X6X150G,BAÑO AGUILA CELEST 8X6X150G ST,true,unidad,unidad,UNIDAD,UNIDAD,6,6,,8,48,48,3_factores,8,6,150G,8X6X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13453,CONDIMENTO ROMERO 4X10X15G,ESPECIA.ROMERO.LC.4X10X15G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,15G,4X10X15G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13465,TABL CH BCO/MANI ARC 6x14x95gr,TABL CH BCO/MANI ARC 6x14x95gr,true,unidad,unidad,UNIDAD,UNIDAD,14,14,,6,84,84,3_factores,6,14,95GR,6X14X95GR,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13466,TABL CH LE/BCO ARCOR 6x14x95gr,TABL CH LE/BCO ARCOR 6x14x95gr,true,unidad,unidad,UNIDAD,UNIDAD,14,14,,6,84,84,3_factores,6,14,95GR,6X14X95GR,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13467,TAB S.A 50% CACAO AR 6x14x95gr,TAB S.A 50% CACAO AR 6x14x95gr,true,unidad,unidad,UNIDAD,UNIDAD,14,14,,6,84,84,3_factores,6,14,95GR,6X14X95GR,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13656,CONDIMENTO PIMENTON 4X10X23G,ESPECIAS.PIMENTON.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13657,CONDIMENTO PIMIENTA NEGRA GRANO 4X10X23G,ESP.PIMIEN.NEG.GRA.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13658,CONDIMENTO PIMIENTA NEGRA MOLIDA 4X10X23G,ESP.PIMIEN.NEG.MOL.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13659,CONDIMENTO NUEZ MOSCADA MOLIDA 4X10X23G,ESPECIAS.NUEZ.MOS.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13662,CONDIMENTO COMINO MOLIDO 4X10X23G,ESPECIAS.COMINO.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13663,CONDIMENTO PARA CARNES 4X10X23G,ESP.ADOBO.P/CARNE.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13664,CONDIMENTO PARA ARROZ 4X10X23G,CONDIMENTO.P/ARROZ.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13666,CONDIMENTO PIMIENTA BLANCA MOLIDA 4X10X23G,ESP.PIMIEN.BCA.MOL.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13667,CONDIMENTO CHIMICHURRI 4X10X23G,ESPECIA.CHIMICH.DIS.LC.4X10X23,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13668,CONDIMENTO AJO TRITURADO 4X10X48G,ESPECIAS.AJO.GRAN.LC.4X10X48G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,48G,4X10X48G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13669,CONDIMENTO PIMENTON 4X10X48G,ESPECIAS.PIMENTON.LC.4X10X48G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,48G,4X10X48G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13670,CONDIMENTO AJI TRITURADO 4X10X48G,ESPECIAS.AJI.MOLID.48g,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,48G,4X10X48G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13675,CONDIMENTO PIZZA 4X10X23G,ESP.ADOBO.PIZZA.DIS.LC.4X10X23G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,23G,4X10X23G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13709,COFLER BLOCK BLANCO 8x20x38G,CH.BCO C/MANI C.BLOCK 8X20X38G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,160,160,3_factores,8,20,38G,8X20X38G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13864,RAPTOR BARRA PROTEIN COOKIES 6X16X45G,BARR COOK/C AR RAPTOR 6X16X45G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,6,96,96,3_factores,6,16,45G,6X16X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
13865,RAPTOR BARRA PROTEIN MANI 6X16X45G,BAR PR/MANI AR RAPTOR 6X16X45G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,6,96,96,3_factores,6,16,45G,6X16X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14125,SALADIX FUEGO ESTUCHE 4X6X100G,SALAD HORNEA FUEGO 4X6X100G,true,unidad,unidad,UNIDAD,UNIDAD,6,6,,4,24,24,3_factores,4,6,100G,4X6X100G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14175,COFLER 60% CACAO CREMOSO 4X16X100G,TABL.60%CA.CREM.COFLER X 100Gx16,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,4,64,64,3_factores,4,16,100G,4X16X100G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14177,COFLER 60% CACAO NARANJA 4X16X100G,TAB.60%CA.NARAN.COFL 100GR,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,4,64,64,3_factores,4,16,100G,4X16X100G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14347,AGUILA 80% CACAO 4X15X150G,AGUILA 80% CACAO 4X15x150gr,true,unidad,unidad,UNIDAD,UNIDAD,15,15,,4,60,60,3_factores,4,15,150G,4X15X150G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14348,AGUILA 60% CACAO NARANJA 4X12X100G,AGUILA NARANJITAS 4X12x100gr,true,unidad,unidad,UNIDAD,UNIDAD,12,12,,4,48,48,3_factores,4,12,100G,4X12X100G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14402,COFLER 60% CACAO ALMENDRA 4X16X100G,COFLER 60% ALMENDRASX 100GR,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,4,64,64,3_factores,4,16,100G,4X16X100G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14450,BARRA COFLER BLOCK MANI 6X20X45G,BARRA COFLER BLOCK 6X20X45G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,45G,6X20X45G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14550,FLAN GODET DULCE DE LECHE 6X8X25G,FLAN.DD.LECH.GODET.6X8X25.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14551,FLAN GODET VAINILLA 6X8X25G,FLAN.VAINILL.GODET.6X8X25.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14552,GELATINA GODET FRUTILLA 6x8x25G,GEL.FRUTILLA.GODET.6x8x25gr,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14553,GELATINA GODET CEREZA 6x8x25G,GEL.CEREZA.GODET.6X8X25.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14554,GELATINA GODET FRAMBUESA 6x8x25G,GEL.FRAMBUES.GODET.6X8X25.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14555,GELATINA GODET DURAZNO 6X8X25G,GEL.DURAZNO.GODET.6X8X25.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14558,GELATINA MOGUL FRUTILLA 6X8X25G,GEL.FRUTILLA.MOGUL.6X8X25G,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14559,GELATINA MOGUL CEREZA 6X8X25GR,GEL CEREZA.MOGUL.6X8X25.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25GR,6X8X25GR,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14560,GELATINA MOGUL MANZANA 6x8x25G,GEL.MANZANA.MOGUL.6X8X25.GR.,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,25G,6X8X25G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14562,GELATINA BC FRUTILLA LIGHT 6x8x18G,GEL.FRUTILL.LIGHT.BC.6X8X18.G,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,18G,6X8X18G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14563,GELATINA BC CEREZA LIGHT 6X8X18G,GEL.CEREZA.LIGHT.BC.6X8X18.G,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,18G,6X8X18G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14564,GELATINA BC DURAZNO LIGHT 6X8X18G,GEL.DURAZNO.LIGHT.BC.6X8X18.G,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,18G,6X8X18G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14565,GELATINA BC FRAMBUESA LIGHT 6X8X18G,GEL.FRAMBUE.LIGHT.BC.6X8X18.GR,true,unidad,unidad,UNIDAD,UNIDAD,8,8,,6,48,48,3_factores,6,8,18G,6X8X18G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14608,COFLER RELLENA AVELLANAS 8X20X35G,COFLER RELL AVELLANA 8X20X35G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,160,160,3_factores,8,20,35G,8X20X35G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14610,TABLETA BON O BON 4X10X160G,TABLETA BON O BON 4X10X160G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,4,40,40,3_factores,4,10,160G,4X10X160G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14668,CEREAL MIX FRUTOS SECOS 6X20X33G,BARRA CM F.SECOS 6X20X33G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,33G,6X20X33G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14669,CEREAL MIX CHOCOLATE 6X20X38G,BARRA CM P.CHOCO 6X20X38G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,6,120,120,3_factores,6,20,38G,6X20X38G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14777,SALADIX EXTRA PICANTE ESTUCHE 4X6X100G,SALAD.HOR.XTR PICANT4x6x100,true,unidad,unidad,UNIDAD,UNIDAD,6,6,,4,24,24,3_factores,4,6,100G,4X6X100G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
14778,SALADIX HORN PICANTE 8X6X30 GR,SALADIX HORN PICANTE 8X6X30 GR,true,unidad,unidad,UNIDAD,UNIDAD,6,6,,8,48,48,3_factores,8,6,30GR,8X6X30GR,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15058,CHOCOLATE ARCOR LECHE MANI 8X10X80G,TAB ARCOR LECHE MANI 8X10X80G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,80G,8X10X80G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15059,CHOCOLATE ARCOR BLANCO MANI 8X10X80G,TAB ARCOR BLANCO MANI 8X10X80G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,80G,8X10X80G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15060,CHOCOLATE ARCOR MARMOLADO 8X10X80G,TAB ARCOR MARMOLADO 8X10X80G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,80G,8X10X80G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15061,CHOCOLATE ARCOR 50% CACAO 8X10X80G,TAB ARCOR 50% CACAO 8X10X80G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,80G,8X10X80G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15130,CHOCOLATE ARCOR CRISPY 8X10X80G,TABL. ARCOR CRISPY 8X10X80G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,8,80,80,3_factores,8,10,80G,8X10X80G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15141,OBLEA COFLER CHOCOLINA MAX 8X16X60G,OBL COF CHOCOLINA MAX 8X16X60G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,8,128,128,3_factores,8,16,60G,8X16X60G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15142,OBLEA COFLER AVELLANA MAX 8X16X60G,OBL COF AVELLLANA MAX 8X16X60G,true,unidad,unidad,UNIDAD,UNIDAD,20,20,,8,128,128,3_factores,8,16,60G,8X16X60G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15143,OBLEA COFLER BLOCK MAX 8X16X60G,OBLEA COFLER BLOC MAX 8X16X60G,true,unidad,unidad,UNIDAD,UNIDAD,16,16,,8,128,128,3_factores,8,16,60G,8X16X60G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
15145,MOGUL JELLY BEANS EXTREME 12X10X50G,MOGUL JELLY BEAN EXT 12X10X50G,true,unidad,unidad,UNIDAD,UNIDAD,10,10,,12,120,120,3_factores,12,10,50G,12X10X50G,umv_desde_gonzales,nombre_almaro_3f_unidad,alta,completar_displays_por_bulto,
