product_code,nombre_almaro,nombre_excel,um_ventas_excel,um_precio_excel,bu_un,bu_di,di_un,umv_tipo_actual,umv_tipo_propuesto,unidades_por_display_actual,unidades_por_display_propuesto,displays_por_bulto_actual,displays_por_bulto_propuesto,unidades_por_bulto_actual,unidades_por_bulto_propuesto,cantidad_minima_actual,cantidad_minima_propuesta,regla
10882,ALKA MENTA 10X800G,ALKA MENTA 10X800G,DI,UN,4000,10,400,unidad,unidad,,400,,10,10,4000,1,400,precio_UN_venta_DI
10883,ALKA STRONG 10X800G,ALKA STRONG 10X800G,DI,UN,4000,10,400,unidad,unidad,,400,,10,10,4000,1,400,precio_UN_venta_DI
10884,ALKA ACIDO SDO 10X80,ALKA ACIDO SDO 10X80,DI,UN,4000,10,400,unidad,unidad,,400,,10,10,4000,1,400,precio_UN_venta_DI
10887,CHUPETIN MINIONS 10X,CHUPETIN MINIONS 10X,DI,UN,500,10,50,unidad,unidad,,50,,10,1,500,1,50,precio_UN_venta_DI
10903,GALL.VAI. ARCORSAURI,GALL.VAI. ARCORSAURI,UN,UN,16,16,1,unidad,unidad,,,,,1,16,1,1,precio_UN
10904,SALADIX SNACK ORIG.2,SALADIX SNACK ORIG.2,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
10905,SALADIX SNACK CHEDAR,SALADIX SNACK CHEDAR,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
10906,SALADIX SNACK BARBAC,SALADIX SNACK BARBAC,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
10911,CHICLE COWBOY BEN10,CHICLE COWBOY BEN10,DI,UN,1920,8,240,unidad,unidad,,240,,8,1,1920,1,240,precio_UN_venta_DI
10913,CHIC.TORRE.BEN10.MNT,CHIC.TORRE.BEN10.MNT,DI,UN,1920,8,240,unidad,unidad,,240,,8,1,1920,1,240,precio_UN_venta_DI
10919,CH.TL.ROLLING MADRAS,CH.TL.ROLLING MADRAS,DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
10922,CH.TL.MTA30X20X6.7-P,CH.TL.MTA30X20X6.7-P,DI,UN,600,30,20,unidad,unidad,,20,,30,1,600,1,20,precio_UN_venta_DI
10923,CHOC. ROCKLETS 12X18,CHOC. ROCKLETS 12X18,DI,UN,216,12,18,unidad,unidad,,18,,12,12,216,1,18,precio_UN_venta_DI
10925,GOMITAS MOGUL MULTIF,GOMITAS MOGUL MULTIF,DI,UN,1272,6,212,unidad,unidad,,212,,6,1,1272,1,212,precio_UN_venta_DI
10935,MOG.COLMILLOS HW 12X,MOG.COLMILLOS HW 12X,DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
10936,MOG.MURCIELAGOS HW 1,MOG.MURCIELAGOS HW 1,DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
10942,MOG.PIRATAS HW 12X12,MOG.PIRATAS HW 12X12,DI,UN,144,12,12,unidad,unidad,,12,,12,12,144,1,12,precio_UN_venta_DI
10955,BUDIN SIN FRUTA ARCOR,BUDIN SIN FRUTA ARCOR,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
10956,BUDIN CN FRUTA ARCOR,BUDIN CN FRUTA ARCOR,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
10957,BUDIN C/TROC.CHO.18X,BUDIN C/TROC.CHO.18X,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
10958,BUDIN SABOR CHOC.18X,BUDIN SABOR CHOC.18X,UN,UN,18,18,1,unidad,unidad,,,,,1,18,1,1,precio_UN
10968,SALADIX SNACK HAMB.C,SALADIX SNACK HAMB.C,DI,UN,20,20,1,unidad,unidad,,,,,1,20,1,1,precio_UN
10969,SALADIX SNACK HAMB.C,SALADIX SNACK HAMB.C,DI,UN,44,44,1,unidad,unidad,,,,,1,44,1,1,precio_UN
10970,SALADIX SNACK LOMI.C,SALADIX SNACK LOMI.C,DI,UN,20,20,1,unidad,unidad,,,,,1,20,1,1,precio_UN
10971,SALADIX SNACK LOMI.C,SALADIX SNACK LOMI.C,DI,UN,44,44,1,unidad,unidad,,,,,1,44,1,1,precio_UN
10974,HVO.SPIDERMAN 48X20G,HVO.SPIDERMAN 48X20G,DI,UN,2304,48,48,unidad,unidad,,48,,48,48,2304,1,48,precio_UN_venta_DI
10975,HVO.PRINCESAS 48X20G,HVO.PRINCESAS 48X20G,DI,UN,2304,48,48,unidad,unidad,,48,,48,48,2304,1,48,precio_UN_venta_DI
10976,CONEJO BOB LECHE 6X6UNX110GR,CONEJO BOB LECHE 6X6UNX110GR,UN,UN,36,6,6,unidad,unidad,,6,,6,1,36,1,1,precio_UN
10978,MOGUL MINI MORITAS 6,MOGUL MINI MORITAS 6,DI,UN,2724,6,454,unidad,unidad,,454,,6,1,2724,1,454,precio_UN_venta_DI
10980,HVTOS. INFANT,HVTOS. INFANT,DI,UN,1080,12,90,unidad,unidad,,90,,12,1,1080,1,90,precio_UN_venta_DI
10992,HUEVO LECHE PRINCESA,HUEVO LECHE PRINCESA,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
10993,HVO LEC AVELLANAS CO,HVO LEC AVELLANAS CO,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
10994,HVO BÑO REPOS SPIDER,HVO BÑO REPOS SPIDER,DI,UN,576,24,24,unidad,unidad,,24,,24,1,576,1,24,precio_UN_venta_DI
10996,HUEVO LECHE SPIDERMA,HUEVO LECHE SPIDERMA,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
10997,HUEVO CHO LECHE FROZ,HUEVO CHO LECHE FROZ,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
10999,MEDIA LUNITAS ARCOR,MEDIA LUNITAS ARCOR,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
1100,CAR. CREMINO COCO 6 * 940 GRS,CAR. CREMINO COCO 6 * 940 GRS,DI,UN,960,6,160,unidad,unidad,,160,,6,1,960,1,160,precio_UN_venta_DI
11007,TABLETA COFLER REX 1,TABLETA COFLER REX 1,UN,UN,120,12,10,unidad,unidad,,10,,12,1,120,1,1,precio_UN
11009,TAB.LEC/CEREAL ARCOR,TAB.LEC/CEREAL ARCOR,UN,UN,84,6,14,unidad,unidad,,14,,6,1,84,1,1,precio_UN
11010,CITOS BUTTER TOFFEES,CITOS BUTTER TOFFEES,UN,UN,168,12,14,unidad,unidad,,14,,12,1,168,1,1,precio_UN
11014,BARRA COFL CHOCOLINA,BARRA COFL CHOCOLINA,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
11015,MINI COFLER EXTRA 15,MINI COFLER EXTRA 15,UN,UN,15,15,1,unidad,unidad,,,,,1,15,1,1,precio_UN
11030,HVO.ALHAJERO.BARBIE.,HVO.ALHAJERO.BARBIE.,DI,UN,96,12,8,unidad,unidad,,8,,12,1,96,1,8,precio_UN_venta_DI
11031,TAB. CHO.BLANCO COFL,TAB. CHO.BLANCO COFL,UN,UN,64,4,16,unidad,unidad,,16,,4,1,64,1,1,precio_UN
11040,SALADIX WASABI SOJA,SALADIX WASABI SOJA,UN,UN,20,20,1,unidad,unidad,,,,,1,20,1,1,precio_UN
11041,SALADIX WASABI SOJA,SALADIX WASABI SOJA,UN,UN,44,44,1,unidad,unidad,,,,,1,44,1,1,precio_UN
11048,SALADIX CROSS POLLO,SALADIX CROSS POLLO,UN,UN,32,32,1,unidad,unidad,,,,,1,32,1,1,precio_UN
11049,SALADIX CROSS POLLO,SALADIX CROSS POLLO,UN,UN,60,60,1,unidad,unidad,,,,,1,60,1,1,precio_UN
11051,SALADIX CRAX BARBACO,SALADIX CRAX BARBACO,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11059,BARRA SER YOG/FRUT 6X20X28G,BARRA SER YOG/FRUT 6X20X28G,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
11064,PD.RELL.DULCE DE LEC,PD.RELL.DULCE DE LEC,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
11065,PD.RELL.CHOCOLATE 12,PD.RELL.CHOCOLATE 12,DI,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
11068,FORMIS MOGUL FRU/BAN,FORMIS MOGUL FRU/BAN,UN,UN,36,36,1,unidad,unidad,,,,,1,36,1,1,precio_UN
11069,FORMIS MOGUL NAR/MAN,FORMIS MOGUL NAR/MAN,UN,UN,36,36,1,unidad,unidad,,,,,1,36,1,1,precio_UN
1115,B.TOFF CHOCOLATE 6X959G,B.TOFF CHOCOLATE 6X959G,DI,UN,810,6,135,unidad,unidad,,135,,6,6,810,1,135,precio_UN_venta_DI
1118,CEREAL CHOCOL TORTUG,CEREAL CHOCOL TORTUG,UN,UN,168,12,14,unidad,unidad,,14,,12,1,168,1,1,precio_UN
11184,POOSH.MIX.FTAL.16X27,POOSH.MIX.FTAL.16X27,DI,UN,800,16,50,unidad,unidad,,50,,16,16,800,1,50,precio_UN_venta_DI
11185,CHI.POOSH.SANDIA.16X,CHI.POOSH.SANDIA.16X,DI,UN,800,16,50,unidad,unidad,,50,,16,1,800,1,50,precio_UN_venta_DI
11187,POOSH.TROPICAL.16X27,POOSH.TROPICAL.16X27,DI,UN,800,16,50,unidad,unidad,,50,,16,16,800,1,50,precio_UN_venta_DI
11188,CHI.POOSH TUTTI. 16X,CHI.POOSH TUTTI. 16X,DI,UN,800,16,50,unidad,unidad,,50,,16,1,800,1,50,precio_UN_venta_DI
11200,MASCARA MINIROCKLET,MASCARA MINIROCKLET,UN,UN,36,36,1,unidad,unidad,,,,,1,36,1,1,precio_UN
11201,ALMEND. CH.CONF ROCK,ALMEND. CH.CONF ROCK,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
11204,AVELLANA C/CH AGUI E,AVELLANA C/CH AGUI E,DI,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
11216,CH.TLINE.N.FRUITS EX,CH.TLINE.N.FRUITS EX,BU,BU,48,4,12,unidad,unidad,,12,,4,1,48,1,48,precio_BU_como_unidad_min_bulto
11227,"BARRA CHO.RELL LIMÃ""N","BARRA CHO.RELL LIMÃ""N",UN,UN,108,6,18,unidad,unidad,,18,,6,1,108,1,1,precio_UN
11229,GELATINA UVA MOGUL 2,GELATINA UVA MOGUL 2,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11230,GELATINA FLLA MOGUL,GELATINA FLLA MOGUL,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11231,GELATINA CEREZA MOGU,GELATINA CEREZA MOGU,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11233,GELATINA BANANA MOGU,GELATINA BANANA MOGU,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11234,GELATINA BC DURAZNO,GELATINA BC DURAZNO,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11235,GELATINA MGO/MARACUY,GELATINA MGO/MARACUY,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11236,GELATINA FRUTILLA BC,GELATINA FRUTILLA BC,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11237,GELATINA CEREZA BC 2,GELATINA CEREZA BC 2,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11238,GELATINA ANANÃ? BC 24,GELATINA ANANÃ? BC 24,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11257,HELADO GELATO AGUILA GRANIZADO X450CC,GELATO AGUILA GRANIZ 6U.X250G,UN,BU,6,6,1,unidad,unidad,,,,,1,6,1,6,precio_BU_como_unidad_min_bulto
11258,GELATO LA CAMPAGNOLA 6U.X250G,GELATO LA CAMPAGNOLA 6U.X250G,DI,BU,6,6,1,unidad,unidad,,,,,1,6,1,6,precio_BU_como_unidad_min_bulto
11265,HELADO PALITO BOMBON 30UX60CC,PALITO BOMBON ARCOR 30U.X52G,BU,UN,30,1,30,unidad,unidad,,30,1,,1,30,1,30,precio_UN_venta_BU
11266,POST CHOC C/PASAS AR,POST CHOC C/PASAS AR,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
11276,TUR.ALM.C/CHO.AGU.35,TUR.ALM.C/CHO.AGU.35,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
11277,TUR.MAN.C/CHO.AGU.35,TUR.MAN.C/CHO.AGU.35,UN,UN,35,35,1,unidad,unidad,,,,,1,35,1,1,precio_UN
11281,AZUCARADAS VAINILLA,AZUCARADAS VAINILLA,UN,UN,28,28,1,unidad,unidad,,,,,1,28,1,1,precio_UN
11290,HVO BOB LECH.2EXH X24U X20G,HVO BOB LECH.2EXH X24U X20G,UN,UN,48,2,24,unidad,unidad,,24,,2,1,48,1,1,precio_UN
11291,HVO.BOB BLCO.2EXH.X24U.X20G.FP,HVO.BOB BLCO.2EXH.X24U.X20G.FP,UN,UN,48,2,24,unidad,unidad,,24,,2,1,48,1,1,precio_UN
11292,HVO.COFL.BLOC.2X24X26 GR,HVO.COFL.BLOC.2X24X26 GR,UN,UN,48,2,24,unidad,unidad,,24,,2,1,48,1,1,precio_UN
11316,HELADO PALITO ROCKLETS 16X51G,PALITO ROCKLETS 16X51G,BU,UN,256,16,16,unidad,unidad,,16,1,16,16,256,1,256,precio_UN_venta_BU
11318,HELADO COFLER ALMENDRAS 16X80CC,COFLER ALMENDRAS 16X63G,BU,BU,256,16,16,unidad,unidad,,16,1,16,16,256,1,256,precio_BU_como_unidad_min_bulto
11328,HELADO COFLER BLOCK 16X63G,PALITO H. COFLER BLO 16U.X63G,BU,BU,256,16,16,unidad,unidad,,16,1,16,16,256,1,256,precio_BU_como_unidad_min_bulto
11330,HELADO SLICE FRUTILLA 22X70CC,SLICE FRUTILLA C/FRU 22U.X70G,BU,BU,484,22,22,unidad,unidad,,22,1,22,22,484,1,484,precio_BU_como_unidad_min_bulto
11331,HELADO SLICE LIMON 22X70CC,SLICE LIMON 22X67G,BU,BU,22,1,22,unidad,unidad,,22,1,,22,22,1,22,precio_BU_como_unidad_min_bulto
11339,FANTA HELADO 16X75G,FANTA HELADO 16X75G,BU,BU,16,1,16,unidad,unidad,,16,,,16,16,1,16,precio_BU_como_unidad_min_bulto
11341,PALITO CINDOR 24X60G,PALITO CINDOR 24X60G,BU,BU,720,30,24,unidad,unidad,,24,,30,24,720,1,720,precio_BU_como_unidad_min_bulto
11556,SALADIX CRAX MIX 8X6,SALADIX CRAX MIX 8X6,UN,UN,48,8,6,unidad,unidad,,6,,8,8,48,1,1,precio_UN
11557,SALADIX CRAX MIX 4X6,SALADIX CRAX MIX 4X6,UN,UN,24,4,6,unidad,unidad,,6,,4,4,24,1,1,precio_UN
11558,HVO TORTUGUIT LUNCHE,HVO TORTUGUIT LUNCHE,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
11569,BAR COFL EXTR BONOBON 6X20X35 GR,BAR COFL EXTR BONOBON 6X20X35 GR,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
11587,COFLER BLOCK 8X1KG,TAB COFLER BLOCK KIL 8X1K,UN,UN,8,1,8,unidad,unidad,,8,,,8,8,1,1,precio_UN
11592,HAMLET MEGAMANI 165G S/T 1xX18,HAMLET MEGAMANI 165G S/T 1xX18,UN,UN,36,2,18,unidad,unidad,,18,,2,1,36,1,3,precio_UN
11607,TURRON YOGURT FRUT 4X50X25 G,TURRON YOGURT FRUT 4X50X25 G,UN,UN,200,4,50,unidad,unidad,,50,,4,1,200,1,25,precio_UN
11621,MEDIALUNA GRASA 100U,MEDIALUNA GRASA 100U,UN,UN,100,1,100,unidad,unidad,,100,,,1,100,1,1,precio_UN
11639,GOM MOGUL TUTTI FRUTTI 6X500 GRS,GOM MOGUL TUTTI FRUTTI 6X500 GRS,DI,UN,1362,6,227,unidad,unidad,,227,,6,6,1362,1,227,precio_UN_venta_DI
11665,ALF TOFI GLASE MINI 16X6X22G,ALF TOFI GLASE MINI 16X6X22G,DI,UN,16,16,1,unidad,unidad,,,,,1,16,1,1,precio_UN
11785,SIMPLE PROT&EN ORIG 6X20X45G,SIMPLE PROT&EN ORIG 6X20X45G,UN,UN,120,6,20,unidad,unidad,,20,,6,1,120,1,1,precio_UN
11800,VASO MOG.MI VIL.FAV.,VASO MOG.MI VIL.FAV.,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
11824,GARRAP. CH EST.AGUIL,GARRAP. CH EST.AGUIL,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
11836,TRANSP.CHERRY MISKY 12X405 G,TRANSP.CHERRY MISKY 12X405 G,DI,UN,1080,12,90,unidad,unidad,,90,,12,12,1080,1,90,precio_UN_venta_DI
11837,TRANSPARENTE MTA MISKY 6X810 G,TRANSPARENTE MTA MISKY 6X810 G,DI,UN,1080,6,180,unidad,unidad,,180,,6,6,1080,1,180,precio_UN_venta_DI
11841,MISKY TOFFEES LECHE 8X648G,MISKY TOFFEES LECHE 8X648G,DI,UN,944,8,118,unidad,unidad,,118,,8,8,944,1,118,precio_UN_venta_DI
11844,CALAB.LED MAST.HAL12,CALAB.LED MAST.HAL12,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
11845,BALDE MAST HUESO HAL,BALDE MAST HUESO HAL,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
11896,HELADO BARRITA AGUIL 40U.X34G,HELADO BARRITA AGUIL 40U.X34G,BU,BU,40,1,40,unidad,unidad,,40,,,1,40,1,40,precio_BU_como_unidad_min_bulto
11918,BOM.HAMLET LECHE 12X30X13G,BOM.HAMLET LECHE 12X30X13G,DI,UN,360,12,30,unidad,unidad,,30,,12,1,360,1,30,precio_UN_venta_DI
11936,"CARAMELO ALKA MENTA 12X12X29,4","CARAMELO ALKA MENTA 12X12X29,4",DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
11937,"CARAM. ALKA STRONG 12X12X29,4","CARAM. ALKA STRONG 12X12X29,4",DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
11938,"CAR.ALKA CRRY/MTOL 12X12X29,4","CAR.ALKA CRRY/MTOL 12X12X29,4",DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
11982,RELLENO MIEL MKY 6X675G,RELLENO MIEL MKY 6X675G,DI,UN,810,6,135,unidad,unidad,,135,,6,6,810,1,135,precio_UN_venta_DI
1201,POSTRE VAINILLA GODET * 140 GR,POSTRE VAINILLA GODET * 140 GR,DI,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
12022,SALADIX NUGGETITOS 2,SALADIX NUGGETITOS 2,UN,UN,20,20,1,unidad,unidad,,,,,1,20,1,1,precio_UN
12023,SALADIX NUGGETITOS 4,SALADIX NUGGETITOS 4,UN,UN,44,44,1,unidad,unidad,,,,,1,44,1,1,precio_UN
12040,COF MACIZ CHOCOTITAS,COF MACIZ CHOCOTITAS,UN,UN,64,4,16,unidad,unidad,,16,,4,1,64,1,1,precio_UN
12109,NATURAL BREAK FIBRA 8X8X30 G,NATURAL BREAK FIBRA 8X8X30 G,UN,UN,64,8,8,unidad,unidad,,8,,8,1,64,1,1,precio_UN
12126,MOG.CONFITADOS 8X16X40 G,MOG.CONFITADOS 8X16X40 G,UN,UN,128,8,16,unidad,unidad,,16,,8,1,128,1,1,precio_UN
12133,COFLER CHOCOLINAS 16U X 63G,COFLER CHOCOLINAS 16U X 63G,BU,BU,16,16,1,unidad,unidad,,,,,1,16,1,16,precio_BU_como_unidad_min_bulto
12139,CROSS PARRI POLLO 60,CROSS PARRI POLLO 60,UN,UN,60,60,1,unidad,unidad,,,,,1,60,1,1,precio_UN
12140,CROSS PARRI POLLO 32,CROSS PARRI POLLO 32,UN,UN,32,32,1,unidad,unidad,,,,,1,32,1,1,precio_UN
12160,H. ARCOR MUNDIAL 24,H. ARCOR MUNDIAL 24,BU,BU,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_BU_como_unidad_min_bulto
12177,CHICLE POOSH FTLLA 16X 50U X 4.5G,CHICLE POOSH FTLLA 16X 50U X 4.5G,DI,UN,800,16,50,unidad,unidad,,50,,16,1,800,1,50,precio_UN_venta_DI
12185,MOGUL FRU-LIM-NAR 24U X 60G,MOGUL FRU-LIM-NAR 24U X 60G,BU,BU,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_BU_como_unidad_min_bulto
12192,PALITO CINDOR 24U X 50G,PALITO CINDOR 24U X 50G,BU,BU,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_BU_como_unidad_min_bulto
12193,COFLER DDL 16U X 63G,COFLER DDL 16U X 63G,BU,BU,16,16,1,unidad,unidad,,,,,1,16,1,16,precio_BU_como_unidad_min_bulto
12196,PALITO UNICORNIO 24U,PALITO UNICORNIO 24U,BU,BU,24,24,1,unidad,unidad,,,,,1,24,1,24,precio_BU_como_unidad_min_bulto
12202,CALABAZA C/LUZ LED12,CALABAZA C/LUZ LED12,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12212,RASPBERRY C/CH.AGUIL,RASPBERRY C/CH.AGUIL,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
12213,NARANJ C/CHO.AGUIL 3,NARANJ C/CHO.AGUIL 3,UN,UN,30,30,1,unidad,unidad,,,,,1,30,1,1,precio_UN
12227,CATALOGO MARCAS COMPARTIDAS,CATALOGO MARCAS COMPARTIDAS,UN,UN,45,45,1,unidad,unidad,,,,,1,45,1,1,precio_UN
12251,PAN FLAUTA 63U X 80G,PAN FLAUTA 63U X 80G,UN,UN,63,1,63,unidad,unidad,,63,,,1,63,1,6,precio_UN
12253,GOMITA PINITO NAVIDA,GOMITA PINITO NAVIDA,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
12256,ALMIBAR PANIFICADOS,ALMIBAR PANIFICADOS,UN,UN,7,7,1,unidad,unidad,,,,,1,7,1,1,precio_UN
12271,HVO CHOC.LECH ROCKLE,HVO CHOC.LECH ROCKLE,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12296,MERM. FRUTOS ROJOS L,MERM. FRUTOS ROJOS L,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12297,HUEVO BOB CHOCOLINAS,HUEVO BOB CHOCOLINAS,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12301,HUEVO AGUILA DÂ´OR 12,HUEVO AGUILA DÂ´OR 12,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12302,HUEVO ROCK MULTIDIV,HUEVO ROCK MULTIDIV,UN,UN,6,6,1,unidad,unidad,,,,,1,6,1,1,precio_UN
12307,HVO.PAW PATROL 2X24U,HVO.PAW PATROL 2X24U,UN,UN,48,2,24,unidad,unidad,,24,,2,2,48,1,1,precio_UN
12308,HVO.SIMONES 2X24U.X20G FP,HVO.SIMONES 2X24U.X20G FP,UN,UN,48,2,24,unidad,unidad,,24,,2,2,48,1,1,precio_UN
12323,HVO LATA Ã?GU.G.REGIN,HVO LATA Ã?GU.G.REGIN,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12324,HUEVO CHOCOL. SIMONE,HUEVO CHOCOL. SIMONE,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12327,HUEVO CHOC PAW PATRO,HUEVO CHOC PAW PATRO,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12328,HUEVO SURTIDO BON O,HUEVO SURTIDO BON O,UN,UN,6,6,1,unidad,unidad,,,,,1,6,1,1,precio_UN
12384,CHUP.MIGLOBS 12X24X1,CHUP.MIGLOBS 12X24X1,DI,UN,288,12,24,unidad,unidad,,24,,12,1,288,1,24,precio_UN_venta_DI
12387,MOGUL EMOJI 12X12X25,MOGUL EMOJI 12X12X25,DI,UN,144,12,12,unidad,unidad,,12,,12,1,144,1,12,precio_UN_venta_DI
12395,TAB S.A LIMON COFLER,TAB S.A LIMON COFLER,UN,UN,120,12,10,unidad,unidad,,10,,12,1,120,1,1,precio_UN
12396,CHOC MOUSE/AVELL COFLER 8X20X35G,CHOC MOUSE/AVELL COFLER 8X20X35G,UN,UN,160,8,20,unidad,unidad,,20,,8,1,160,1,1,precio_UN
12398,CH COCO/D.D/LEC COFL 8X20X36G,CH COCO/D.D/LEC COFL 8X20X36G,UN,UN,160,8,20,unidad,unidad,,20,,8,1,160,1,1,precio_UN
12406,GRAFFI SEMIAMA.LIMON 16X12X45G,GRAFFI SEMIAMA.LIMON 16X12X45G,UN,UN,192,16,12,unidad,unidad,,12,,16,1,192,1,1,precio_UN
12435,BARRA SONRISAS 6X18X,BARRA SONRISAS 6X18X,UN,UN,108,6,18,unidad,unidad,,18,,6,1,108,1,1,precio_UN
12448,HOG.SALVADO POCKET 9,HOG.SALVADO POCKET 9,UN,UN,90,90,1,unidad,unidad,,,,,1,90,1,1,precio_UN
12450,CRIOLLITAS TOSTADAS CLASICA 18x195G,TOSTADA CRIO CLAS.18X195 G,UN,UN,18,18,1,unidad,unidad,,,18,,18,18,1,1,precio_UN
12451,CRIOLLITAS TOSTADAS SALVADO 18X195G,TOSTADAS CRIO SALVADO 18X195G,UN,UN,18,18,1,unidad,unidad,,,18,,18,18,1,1,precio_UN
12452,TOSTADAS CRIO SIN SAL 18X195G,TOSTADAS CRIO SIN SAL 18X195G,UN,PA,18,18,1,unidad,unidad,,,18,,18,18,1,1,precio_UN
12453,CRIOLLITAS TOSTADAS DULCES 18X195G,TOSTADAS CRIO DULCES 18X195G,UN,UN,18,18,1,unidad,unidad,,,18,,18,18,1,1,precio_UN
12454,CRIOLLITAS TOSTADAS LIGHT 18X195G,TOSTADAS CRIO LIGHT 18X195G,UN,UN,18,18,1,unidad,unidad,,,18,,18,18,1,1,precio_UN
12503,SALADIX PAPAS BARBAC,SALADIX PAPAS BARBAC,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12507,SALADIX PAPAS CHEDDA,SALADIX PAPAS CHEDDA,UN,UN,12,12,1,unidad,unidad,,,,,1,12,1,1,precio_UN
12513,JARD.COMUN.ARC.SIN S,JARD.COMUN.ARC.SIN S,UN,UN,24,24,1,unidad,unidad,,,,,1,24,1,1,precio_UN
12533,ESPEC.OREGA.LC.24X25 GR,ESPEC.OREGA.LC.24X25 GR,UN,UN,24,1,24,unidad,unidad,,24,,,24,24,1,1,precio_UN
12534,ESPEC.OREGA.LC.24X50 GR,ESPEC.OREGA.LC.24X50 GR,UN,UN,24,1,24,unidad,unidad,,24,,,24,24,1,1,precio_UN
12536,ESPEC.PROVENZAL.L 24X50GR,ESPEC.PROVENZAL.L 24X50GR,UN,UN,24,1,24,unidad,unidad,,24,,,24,24,1,1,precio_UN
12537,ESPE.CHIMICH.DIS 4X10X25 GR,ESPE.CHIMICH.DIS 4X10X25 GR,UN,UN,40,4,10,unidad,unidad,,10,,4,1,40,1,1,precio_UN
12539,ESP.ADOBO.P/CARNE.LC 4X10X25GR,ESP.ADOBO.P/CARNE.LC 4X10X25GR,UN,UN,40,4,10,unidad,unidad,,10,,4,1,40,1,1,precio_UN
